Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Hash_Key,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,搜索键,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
520112,贵州省,贵阳市,乌当区,区长,18,代,王晓光,8a860ffa2916c33ab0d004c319e9f4bcd4e7ddb1,1998.12-1999.03,4860,男,汉族,山东巨野,1961.1,1986.06,,,
520112,贵州省,贵阳市,乌当区,区长,18,,王晓光,8a860ffa2916c33ab0d004c319e9f4bcd4e7ddb1,1999.03-2001.02,4860,男,汉族,山东巨野,1961.1,1986.06,,,
520112,贵州省,贵阳市,乌当区,区长,18,,郭文忠,d8398ce23d8bf520baf1d2b3593944e19a6ceddc,2001.03-2003.02,1387,,,,,,,,
520112,贵州省,贵阳市,乌当区,区长,18,,刘崇荣,123bea9fa8407363e0c13e2bd4da1096fc4f0735,2003.03-2006.04,3104,,,,,,,,
520112,贵州省,贵阳市,乌当区,区长,18,,李志鹏,b6087132643fddcf45eac326b16f501917055e54,2006.04-2010.04,2832,男,汉族,贵州清镇,1964.01,,,,
520112,贵州省,贵阳市,乌当区,区长,18,,赵继红,1b86ae23dd9795c148802afbd5ea9f1d5ed3d232,2010.04-,17558,男,汉族,贵州毕节,1967.05,1991.05,,,
520112,贵州省,贵阳市,乌当区,区长,18,,唐兴伦,a76963fab1fb5240bbf4242f865828c768e1ccd6,2012.11-至今,14300,男,汉族,贵州正安,1973.12,2005.07,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,李遵正,3e01168c3975dc86fb72c36c2525de9f817b83e9,1958.02-1964.05,11781,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,张奎林,9e246fa6fec9f0787a9975d555bac051b52efa47,1964.06-1965.08,7482,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,李财顺,9d4529887c9b6fc35b4212727d8a2f7db9293981,1965.08-1966.04,11172,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,吕俊峰,bbfb399e3542c52ae2c23f87fa8537abbf355a49,1966.08-1967.02,12819,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,核心小组组长,魏翊顺,8831ed878f0bf369c3536b153ce139d7a954fd1c,1970.09-1971.05,5130,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,魏翊顺,8831ed878f0bf369c3536b153ce139d7a954fd1c,1971.05-1976.01,5130,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,林轩,6485cc3792165aed9775d4d68d8239a248e42d52,1976.01-1978.07,3055,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,李华,1ee0f2a68a897229a253b6bf108278c0cd2394ce,1978.12-1987.12,18451,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,李世荣,83eb64c51842a8b414fa28b35ec0e5d83ae5e8b2,1987.12-1992.12,11521,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,黄润昌,6436e0eff342c154ed014f207abb26f0820bfc2d,1992.12-1998.11,1819,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,罗筑云,293736019af0ad2ca9562fee3cce51c3ed3ad2a8,1998.11-2001.02,3701,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,王晓光,8a860ffa2916c33ab0d004c319e9f4bcd4e7ddb1,2001.02-2003.03,4860,男,汉族,山东巨野,1961.1,1986.06,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,郭文忠,d8398ce23d8bf520baf1d2b3593944e19a6ceddc,2003.03-2006.02,1387,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,刘崇荣,123bea9fa8407363e0c13e2bd4da1096fc4f0735,2006.04-2009.12,3104,,,,,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,李志鹏,b6087132643fddcf45eac326b16f501917055e54,2010.04-2015.01,2832,男,汉族,贵州清镇,1964.01,,,,
520112,贵州省,贵阳市,乌当区,区委书记,17,,常文松,974f3cd4d523007bbc5402dca27dd648d174d3fa,2015.01-至今,8449,男,,贵州贵阳,1972.05,,,,
520113,贵州省,贵阳市,白云区,区长,18,代,秦如培,45a9a0b6ba91b4524f08645334e791ff7e3723e4,1998.02-1998.03,4191,男,汉族,贵州江口,1962.1,1985.07,,,
520113,贵州省,贵阳市,白云区,区长,18,,秦如培,45a9a0b6ba91b4524f08645334e791ff7e3723e4,1998.03-2000.05,4191,男,汉族,贵州江口,1962.1,1985.07,,,
520113,贵州省,贵阳市,白云区,区长,18,代,马长青,d48b25ee5bfdcda9c3111f7847b17589259bea95,2000.07-2001.01,3858,男,回族,山东省济南市历城区,1963.11,1986.09,,,
520113,贵州省,贵阳市,白云区,区长,18,,马长青,d48b25ee5bfdcda9c3111f7847b17589259bea95,2001.02-2002.05,3858,男,回族,山东省济南市历城区,1963.11,1986.09,,,
520113,贵州省,贵阳市,白云区,区长,18,代,董兰杵,472290a6cbcaafd295418583b1f0c21efc499a93,2002.05-2002.10,887,男,汉族,山西洪洞,1955.08,1974.03,,,
520113,贵州省,贵阳市,白云区,区长,18,,董兰杵,472290a6cbcaafd295418583b1f0c21efc499a93,2002.10-2007.02,887,男,汉族,山西洪洞,1955.08,1974.03,,,
520113,贵州省,贵阳市,白云区,区长,18,,黄昌祥,9ab5b746ff922c084f653071b3f961af51456a7e,2007.03-2015.02,10430,男,汉族,贵州省凤冈县,1975.1,1991.01,,,
520113,贵州省,贵阳市,白云区,区长,18,,杨宇,324c62caea6cbdf63678ff3dcdb8df020bc13c89,2015.02-至今,6895,男,汉族,贵州遵义,1971.08,1994.12,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,申晓庆,c97b090fb5ddbcf446aaed446f4af621733d8496,1998.02-2000.03,4334,男,汉族,河南省武陟县,1956.08,1985.06,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,秦如培,45a9a0b6ba91b4524f08645334e791ff7e3723e4,2000.05-2002.04,4191,男,汉族,贵州江口,1962.1,1985.07,,,
520113,贵州省,贵阳市,白云区,区委书记,17,代,马长青,d48b25ee5bfdcda9c3111f7847b17589259bea95,2000.07-2001.01,3858,男,回族,山东省济南市历城区,1963.11,1986.09,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,马长青,d48b25ee5bfdcda9c3111f7847b17589259bea95,2001.01-2002.05,3858,男,回族,山东省济南市历城区,1963.11,1986.09,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,马长青,d48b25ee5bfdcda9c3111f7847b17589259bea95,2002.05-2008.08,3858,男,回族,山东省济南市历城区,1963.11,1986.09,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,兰义彤,9bd56f2cb584c025be30683072041d107d993a51,2008.9-2011.10,2189,女,汉族,贵州贵阳,1963.1,1984.12,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,宗文,4bc17644d13e45f0cdc063cceac86d001ef3dabb,2011.10-2012.09,5443,男,汉族,云南威信,1968.1,1994.08,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,丁雄军,8bc26cb839e9461d8ee8a9fc26892b9b80119418,2012.09-2013.11,9195,男,汉族,湖北崇阳,1974.08,,,,
520113,贵州省,贵阳市,白云区,区委书记,17,,杨明晋,93e0f1e777f12845994c7b794c66de936ce9e63a,2013.11-至今,6781,男,汉族,贵州息烽县九庄镇,1961.05,,,,
520114,贵州省,贵阳市,小河区,区长,18,,肖林,7c25f514c05477ac988deb441f65bc860d76b6ec,2000.10-2001.12,15654,男,,四川成都,1954.12,1973.12,,,
520114,贵州省,贵阳市,小河区,区长,18,代,兰义彤,9bd56f2cb584c025be30683072041d107d993a51,2001.12-2002.03,2189,女,汉族,贵州贵阳,1963.1,1984.12,,,
520114,贵州省,贵阳市,小河区,区长,18,,兰义彤,9bd56f2cb584c025be30683072041d107d993a51,2002.03-2006.05,2189,女,汉族,贵州贵阳,1963.1,1984.12,,,
520114,贵州省,贵阳市,小河区,区长,18,代,韦鸿宁,6f153d21f8e9d8d1ca30fb3af626ffb1e1f2375b,2006.05-2006.11,5070,男,,,1964.08,1988.01,,,
520114,贵州省,贵阳市,小河区,区长,18,,韦鸿宁,6f153d21f8e9d8d1ca30fb3af626ffb1e1f2375b,2006.11-2010.02,5070,男,,,1964.08,1988.01,,,
520114,贵州省,贵阳市,小河区,区长,18,代,钟汰甬,f71db38fd2a8a2d501754b7b5695969c4ff10155,2010.02-2010.03,5222,男,汉族,贵州省黔西,1968.04,1988.06,,,
520114,贵州省,贵阳市,小河区,区长,18,,钟汰甬,f71db38fd2a8a2d501754b7b5695969c4ff10155,2010.03-2012.12,5222,男,汉族,贵州省黔西,1968.04,1988.06,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,任谅怀,eaf002ba450d856cad2c017be127c97cdb085d51,1993.02-1997.01,13592,,,,,,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,王亚光,1316f4d4ee89b44686ed027568404d94e550de35,1997.01-2002.01,15008,,,,,,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,王保建,fad1d07e8ab31f59ae9e836cb7b7f7c12af40b74,2001.12-2006.03,5863,男,汉族,江苏镇江,1961.02,1984.09,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,兰义彤,9bd56f2cb584c025be30683072041d107d993a51,2006.03-2008.06,2189,女,汉族,贵州贵阳,1963.1,1984.12,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,马宁宇,883ee3e112d49ff1c2ef40cea9f2c61e8726544b,2008.07-2011.07,12918,男,汉族,陕西西安,1976.1,1994.12,,,
520114,贵州省,贵阳市,小河区,区委书记,17,,李泽,6e105ad8224e53f6c7c4cede7a71911a7e434538,2011.10-2012.12,2798,男,汉族,广西北流,1961.05,1984.12,,,
520115,贵州省,贵阳市,观山湖区,区长,18,,张海波,ed41ead6b70403665b93492581d5d02d17d67f33,2012.12-2014.12,7337,,,,,,,,
520115,贵州省,贵阳市,观山湖区,区长,18,代,唐矛,af115b11aa96c3616338ff79c5fd5e2be0201057,2014.12-2015.12,5721,男,汉族,贵州贵阳,1973.04,1995.08,,,
520115,贵州省,贵阳市,观山湖区,区长,18,,唐矛,af115b11aa96c3616338ff79c5fd5e2be0201057,2015.12-至今,5721,男,汉族,贵州贵阳,1973.04,1995.08,,,
520115,贵州省,贵阳市,观山湖区,区委书记,17,,丁旭东,8e30419e64d21f648f550f6fd18fe2aa9655d23b,2012.12-,867,男,汉族,湖北钟祥,1959.1,1985.08,,,
520115,贵州省,贵阳市,观山湖区,区委书记,17,,李作勋,a7fea4124c480c58114d0530a08d6d0e5ec2c868,2015.05-至今,11784,男,汉族,贵州遵义,1972.1,1993.06,,,
520121,贵州省,贵阳市,开阳县,县长,20,,赵玉琴,21da7c5ea3d5f1c712d7a5ba314e03cd716294da,1966.02-1968.03,17683,,,,,,,,
520121,贵州省,贵阳市,开阳县,县长,20,,黄武忠,a4748bfe394a6fae7bbb30d4d723ecb7fb4e2c23,-1991,10591,,,,,,,,
520121,贵州省,贵阳市,开阳县,县长,20,,马国中,5e336fd0c08c0a28deb4a0e4d048dadfd945ae49,1998.03-2000.07,12879,,,贵州,,,,,
520121,贵州省,贵阳市,开阳县,县长,20,代,徐恒,e33b9eeec6ef4f250c47b6e0e6a5c7a3991acbd6,2000.05-,6436,男,,山东商河,1957.01,,,,
520121,贵州省,贵阳市,开阳县,县长,20,,胡红霞,5bc85a85b5a857f014c1bf5f771e895999dc5ed5,2002.-2004.03,10320,,,,,,,,
520121,贵州省,贵阳市,开阳县,县长,20,,宗文,4bc17644d13e45f0cdc063cceac86d001ef3dabb,2004.03-2006.09,5443,男,汉族,云南威信,1968.1,1994.08,,,
520121,贵州省,贵阳市,开阳县,县长,20,,李泽,6e105ad8224e53f6c7c4cede7a71911a7e434538,2006.11-2009.01,2798,男,汉族,广西北流,1961.05,1984.12,,,
520121,贵州省,贵阳市,开阳县,县长,20,,马磊,e30026e4913af9b6932e304537dbee907ca3d1bb,2009.03-2013.04,3789,男,汉族,河南许昌,1973.08,1999.02,,,
520121,贵州省,贵阳市,开阳县,县长,20,,丁振,805d40731e447b4c248f60686ba45004b7c9a418,2013.05-至今,9213,男,回族,贵州盘县,1968.06,1990.08,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,张悦斋,afd2259ce9eff80cc69edbdc7a64f327ccf1c0fa,,17405,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,郭志强,6d6224791c3ea0c907cd03947599f709de6f05bf,1965.07-1966.,1416,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,刘朝政,15d8d0b1ba752ed906a61b71e71358eac9144aeb,1966.02-,3101,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,辛维光,67c1bfd06d6c2cd52bb0430112468600c3761473,-1968.03,6384,男,汉族,山东栖霞,1954.07,1982.06,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,张宁勋,37ca0d3810cffcf8fb0b7bf6a8bab9d781e39136,-1991,17144,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,郎建祥,e45d52f66c2540bea2c0b8deff86a1a239a5367c,1993.05-1996.12,11099,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,郭应祥,e77b007ea7af2fbe2e9e280ae3c91eb96f997987,-1998,1398,,,,,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,张力,b56c592ca6cac42c97b218f228b2b60283229750,1998.02-2002.01,7489,男,汉族,隆尧,1955.09,1976.06,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,徐恒,e33b9eeec6ef4f250c47b6e0e6a5c7a3991acbd6,2000.05-2003.12,6436,男,汉族,山东商河,1957.01,,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,李泽,6e105ad8224e53f6c7c4cede7a71911a7e434538,2008.12-2011.10,2798,男,汉族,广西北流,1961.05,1984.12,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,张曦,4195ffa70fde57e8d09572980e1a6ea089cd5531,2011.10-2013.04,7673,男,汉族,山西太原,1962.1,1985.03,,,
520121,贵州省,贵阳市,开阳县,县委书记,19,,马磊,e30026e4913af9b6932e304537dbee907ca3d1bb,2013.04-至今,3789,男,汉族,河南许昌,1973.08,1999.02,,,
520122,贵州省,贵阳市,息烽县,县长,20,,陈长发,bb42ba62b9d89acfb417285a6cbedae656d95616,,606,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,阴明村,ec319a8a914d596dbc13451ad2d0fb4062c55833,1949.11-1950.07,16532,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,于仪,582e91d93a2ad2504e16e1a8abd45a2a1e6a2b76,1950.07-1952.10,7055,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,宋明山,7633c69343db4e7cc415a3660205430a28e833e5,1952.10-1954.10,13913,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,王志贤,f4bf16cbda22af4959ffac2d83000c20da200582,1954.11-1958.01,15138,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,段少勋,ac6daf1ac3026b63061654f2ea32023b4909332e,1958.01-1960.01,9349,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,程保德,1a8eb2325c5f092e998630a241d3cc22cea065e4,1960.01-1964.06,8903,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,李寿山,fccdb3990eb082d07b44321b8fdbc6545b419316,1964.06-1967.04,11528,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,革委会主任,睢秉珠,1ede3aa62ffa1881abdfbef943e539c73f39d8c2,1967.04-1970.09,5523,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,革委会主任,杜再贵,52f85ab0ebbc22cb628368a3bde450fea9ed3018,1970.09-1977.10,958,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,革委会主任,宋仕岭,9087816d59997c93b38bc0817a24ffb53d2a3d64,1977.10-1980.03,4488,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,吴万启,ecf4e480a55a3ea7c56f5ce0ca297e22c52f56a0,1980.04-1983.10,15448,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,罗炳秋,ef83b9e201746c46b8e0a3e73fc15729365ae0dd,1983.10-1987.04,12689,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,陈华祥,764989d114040439b1bdf2aea22abce6e7b5013d,1987.04-1990.01,362,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,陈建忠,066e21f30c314fa8212fb2e4be1a80e512ea64b5,1990.01-1992.02,396,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,黑卫平,2155760c0ffabf452b6826a43a57f3b45975cffe,1992.03-,10246,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,李贵菊,fcb035656250ea93e4b0ffcd16a444ab068c2d02,1995.-,11279,,,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,代,杨彦峰,58d8e45d5518efbf1c0e11b8c8d127f52675e995,2000.07-2001.02,6865,,白族,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,杨彦峰,58d8e45d5518efbf1c0e11b8c8d127f52675e995,2001.02-2003.02,6865,,白族,,,,,,
520122,贵州省,贵阳市,息烽县,县长,20,代,丁旭东,8e30419e64d21f648f550f6fd18fe2aa9655d23b,2003.02-2003.03,867,男,汉族,湖北钟祥,1959.1,1985.08,,,
520122,贵州省,贵阳市,息烽县,县长,20,,丁旭东,8e30419e64d21f648f550f6fd18fe2aa9655d23b,2003.03-2006.04,867,男,汉族,湖北钟祥,1959.1,1985.08,,,
520122,贵州省,贵阳市,息烽县,县长,20,代,黄秋斌,b3a861e612db75d571d22809fc77f00c24432f24,2006.04-2006.11,1810,男,汉族,福建安溪,1972.06,,,,
520122,贵州省,贵阳市,息烽县,县长,20,,黄秋斌,b3a861e612db75d571d22809fc77f00c24432f24,2006.11-2009.01,1810,男,汉族,福建安溪,1972.06,,,,
520122,贵州省,贵阳市,息烽县,县长,20,代,张定超,8a51acc01a7bb82dbb7ada62e9c083d9c4e490c2,2009.01-2009.03,7257,男,汉族,贵州贵阳,1972.1,1993,,,
520122,贵州省,贵阳市,息烽县,县长,20,,张定超,8a51acc01a7bb82dbb7ada62e9c083d9c4e490c2,2009.03-2011.10,7257,男,汉族,贵州贵阳,1972.1,1993,,,
520122,贵州省,贵阳市,息烽县,县长,20,,钟阳,737d5fb3a7f585052fb024d1833de24cf8c26f41,2012.01-2014.01,5224,女,布依族,江西吉安,1972.01,1994.05,,,
520122,贵州省,贵阳市,息烽县,县长,20,,卓飞,5ab133d59259382775c2de714c79b2f0ff052b4e,2014.01-至今,18185,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,王涌波,53d72394748ffc67527b62fe8b50425b9936bdf8,1949.11-1950.03,15059,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,匡斌,e372cb13cd15716335c7ba139249e679df799d68,1950.09-1951.11,11048,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,史可鉴,c81c956e152c633be2e863f9429b7cc5bc9155f0,1951.11-1952.10,4425,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,于仪,582e91d93a2ad2504e16e1a8abd45a2a1e6a2b76,1952.10-1954.04,7055,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,郑春明,805e4d954834622e03827dc52e904c96bbd2648c,1954.05-1956.10,17729,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,郝明贤,e2e450684f0c97e3fcd0765b2c48ca139e30aa7d,1956.10-1958.06,10084,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,杨静三,07aab877b9c47347752e36f825439a65acec9969,1958.09-1967.04,16237,,,河南南乐县近德固乡齐家庄,1922,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,核心小组组长,睢秉珠,1ede3aa62ffa1881abdfbef943e539c73f39d8c2,1968.03-1970.09,5523,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,核心小组组长,杜再贵,52f85ab0ebbc22cb628368a3bde450fea9ed3018,1970.10-1971.12,958,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,杜再贵,52f85ab0ebbc22cb628368a3bde450fea9ed3018,1971.12-1978.09,958,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,宋仕岭,9087816d59997c93b38bc0817a24ffb53d2a3d64,1974.11-1983.11,4488,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,蔡正昌,8b07af199d81094e3e3169cc1ff46c0afe9972b1,1983.11-1989.04,8284,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,陈华祥,764989d114040439b1bdf2aea22abce6e7b5013d,1989.04-,362,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,李忠,7a198dcebe8132bda15f416634e48e7de79c6a8b,1997.08-2000.05,10085,男,汉族,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,陈长发,bb42ba62b9d89acfb417285a6cbedae656d95616,2000.10-2003.01,606,,,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,杨彦峰,58d8e45d5518efbf1c0e11b8c8d127f52675e995,2003.02-2007.12,6865,,白族,,,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,刘文新,b188ba0e95da6bbd8ea1205f2790a124e62bed3b,2007.12-2008.08,3373,男,汉族,江西萍乡,1967.08,1995.05,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,黄秋斌,b3a861e612db75d571d22809fc77f00c24432f24,2008.08-2011.10,1810,男,汉族,福建安溪,1972.06,,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,张定超,8a51acc01a7bb82dbb7ada62e9c083d9c4e490c2,2011.10-2014.01,7257,男,汉族,贵州贵阳,1972.1,1993,,,
520122,贵州省,贵阳市,息烽县,县委书记,19,,钟阳,737d5fb3a7f585052fb024d1833de24cf8c26f41,2014.01-至今,5224,女,汉族,江西吉安,1972.01,1994.05,,,
520123,贵州省,贵阳市,修文县,县长,20,,史可鉴,c81c956e152c633be2e863f9429b7cc5bc9155f0,1949.11-1950.12,4425,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,陈玉清,ee274e54386dcde7a3914c20eb7de7ef1a2aea64,1951.04-1952.06,590,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,冯超才,68c3aecaa50b65410aeccbfef0001329709942e3,1952.06-1956.12,9487,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王思孟,5eddbe3b60e4c7f066a6c21486ae831a1188a1b7,1956.12-1958.04,14893,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王永淼,7dbee2d6ebec887e3240e9513236e3715af38847,1958.04-1960.05,4928,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,郭铭九,49aa90acbd50c6a62009cd13107add74db08fba2,1960.05-1962.07,9907,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王永淼,7dbee2d6ebec887e3240e9513236e3715af38847,1962.08-1965.12,4928,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王学忠,04f9779d1d995dfa2ec1fc8aa6d3b7e27e6392ac,1965.12-1967.05,4893,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,革委会主任,王福根,b7a0e6353ee837c244c49ca0431079d158fe581f,1967.05-1969.11,5922,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,革委会主任,张锡林,ac97ed9be0172de356e35d100f00c65f00d00cd9,1970.09-1977.10,7672,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,革委会主任,吴树贵,83ca05272ba3b89ed792ad0283530b6de02ccdcd,1977.10-1978.08,6127,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王光华,bcf516547db06a258d79fefffe73255e29cf6cd8,1981.01-1983.12,14602,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,代,王向规,e0bf4c5552a91b6fc4c3963ad85a4f6cb90a2b8b,1983.12-1984.11,4845,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,王向规,e0bf4c5552a91b6fc4c3963ad85a4f6cb90a2b8b,1984.11-1986.05,4845,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,代,曾文学,894f7045747c50be8cbf8f47175d9cc42d892a75,1986.05-1987.08,215,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,曾文学,894f7045747c50be8cbf8f47175d9cc42d892a75,1987.08-1990.01,215,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,代,刘毓文,f11bbdcc5fd699d0341f6702d89a2f60426e8c23,1990.04-1990.12,3452,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,,刘毓文,f11bbdcc5fd699d0341f6702d89a2f60426e8c23,1990.12-1991.,3452,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,代,罗筑云,293736019af0ad2ca9562fee3cce51c3ed3ad2a8,1991.-,3701,,,,,,,,
520123,贵州省,贵阳市,修文县,县长,20,代,魏明禄,354e8287af043a7337f38f03145981bbb465d54b,1998.02-1998.03,5114,男,汉族,贵州息烽,1962.03,1986.07,,,
520123,贵州省,贵阳市,修文县,县长,20,,魏明禄,354e8287af043a7337f38f03145981bbb465d54b,1998.03-2003.02,5114,男,汉族,贵州息烽,1962.03,1986.07,,,
520123,贵州省,贵阳市,修文县,县长,20,代,石洪,6c0d11672f474281d8e941c0c29de10cc5372fe3,2003.02-2009.03,4388,男,汉族,贵州开阳,1960.1,1987.05,,,
520123,贵州省,贵阳市,修文县,县长,20,,石洪,6c0d11672f474281d8e941c0c29de10cc5372fe3,2003.03-2008.07,4388,男,汉族,贵州开阳,1960.1,1987.05,,,
520123,贵州省,贵阳市,修文县,县长,20,,蒋志伦,3684328c44fb66c8f12473abccb452b492e7aebe,2009.03-至今,10881,男,汉族,贵州贵阳,1964.05,1987.06,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,夏树屏,2091fb54a40625ee6d2b4b1cdc5da6c582d32f34,1949.11-1951.10,15593,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,姜思毅,cb1eab9ff15f7553d01a7e57d5c4cc3ce8023f84,1950.02-1950.09,10820,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,赵凤歧,db681831b675751406c2cebd74824d646681ef53,1950.09-1950.11,7862,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,罗英,65912cab04e3104c4fd87ec629446357ae4f8dd7,1950.11-1951.02,3687,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,赵凤歧,db681831b675751406c2cebd74824d646681ef53,1951.05-1951.11,7862,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,陈玉清,ee274e54386dcde7a3914c20eb7de7ef1a2aea64,1952.09-1952.10,590,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,冯福申,bb2d911e97a6963b3eec3b1c83bb6c41d9178f6a,1952.10-1955.08,9491,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,于光银,8ff5c5e5d76057db16dd16151a789ffb2c2400f2,1955.08-1956.10,16613,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,岳万学,e63c3f3704ac4ca9e55e52e2c8142872224df1ab,1956.10-1965.01,7146,,,,,,,,
520123,贵州省,贵阳市,修文县,县委书记,19,,丁英,4194dc4d8e2c40a97f9a4e35c3a77b844cc11e3e,1960.05-1961.04,9204,,,,,,,,
