Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
421083,湖北省,荆州市,洪湖市,市委书记,5,代,邓应军,2015.02-2015.06,828,男,汉族,湖北荆州,1964.04,1985.03,,,
421083,湖北省,荆州市,洪湖市,市委书记,5,,邓应军,2015.06-至今,828,男,汉族,湖北荆州,1964.04,1985.03,,,
421087,湖北省,荆州市,松滋市,市长,6,,谢思芳,2002.05-2005.05,6353,男,汉族,湖北石首,1963.12,1985.06,,,
421087,湖北省,荆州市,松滋市,市长,6,,张静,2006.01-2008.03,7465,女,汉族,湖北仙桃,1963.03,1985.1,,,
421087,湖北省,荆州市,松滋市,市长,6,,洪文革,2008.03-2011.11,10260,男,,,1968.12,,,,
421087,湖北省,荆州市,松滋市,市长,6,,李恒,2011.11-2015.11,2368,男,汉族,湖北石首,1972.03,1995.12,,,
421087,湖北省,荆州市,松滋市,市长,6,,伍昌军,2015.11-至今,15507,男,汉族,湖北潜江,1970.01,1997.05,,,
421087,湖北省,荆州市,松滋市,市委书记,5,,黄谋宏,2003.09-2007.12,10528,男,汉族,湖北江陵,1963.01,1982 .5,,,
421087,湖北省,荆州市,松滋市,市委书记,5,,张静,2008.01-2010.10,7465,女,汉族,湖北仙桃,1963.03,1985.1,,,
421087,湖北省,荆州市,松滋市,市委书记,5,,蒋鸿,2010.10-2015.11,2062,男,汉族,,1964.03,,,,
421087,湖北省,荆州市,松滋市,市委书记,5,,李恒,2015.11-至今,2368,男,汉族,湖北石首,1972.03,1995.12,,,
421102,湖北省,黄冈市,黄州区,区长,18,,蒋国平,1996.04-1998.12,10850,男,汉族,湖北黄梅,1958,1983,,,
421102,湖北省,黄冈市,黄州区,区长,18,代,詹旺民,2006.09-2006.12,7174,男,汉族,湖北浠水,1965.02,1988.05,,,
421102,湖北省,黄冈市,黄州区,区长,18,,余友斌,2007.01-2012.08,7081,男,汉族,湖北麻城,1967.01,1990.08,,,
421102,湖北省,黄冈市,黄州区,区长,18,,骆志勇,2012.09-至今,12800,男,,湖北蕲春,1966.02,1987.07,,,
421102,湖北省,黄冈市,黄州区,区委书记,17,,詹旺民,2006.12-2012.05,7174,男,汉族,湖北浠水,1965.02,1988.05,,,
421102,湖北省,黄冈市,黄州区,区委书记,17,,余友斌,2012.05-2015.02,7081,男,汉族,湖北麻城,1967.01,1990.08,,,
421102,湖北省,黄冈市,黄州区,区委书记,17,,肖燕梅,2015.02-至今,6305,女,汉族,湖北省团风县,1963.1,1986.05,,,
421121,湖北省,黄冈市,团风县,县长,20,,孙璜清,2003.03-2006.09,5563,男,汉族,湖北黄冈,1956.1,1986.06,,,
421121,湖北省,黄冈市,团风县,县长,20,,洪再林,2006.10-2009.08,1591,女,汉族,湖北黄梅,1964.07,1985.06,,,
421121,湖北省,黄冈市,团风县,县长,20,,刘应文,2009.08-2013.12,3429,男,汉族,湖北蕲春,1965.01,1987.1,,,
421121,湖北省,黄冈市,团风县,县长,20,,李玲,2014.01-至今,11427,,,,,,,,
421121,湖北省,黄冈市,团风县,县委书记,19,,孙璜清,2006.09-2009.08,5563,男,汉族,湖北黄冈,1956.1,1986.06,,,
421121,湖北省,黄冈市,团风县,县委书记,19,,洪再林,2009.08-2013.08,1591,女,汉族,湖北黄梅,1964.07,1985.06,,,
421121,湖北省,黄冈市,团风县,县委书记,19,,刘应文,2013.10-至今,3429,男,汉族,湖北蕲春,1965.01,1987.1,,,
421122,湖北省,黄冈市,红安县,县长,20,,余学武,2009.12-2013.06,7079,男,汉族,,1966.06,,,,
421122,湖北省,黄冈市,红安县,县长,20,,田胜辉,2013.07-至今,14366,男,,,,,,,
421122,湖北省,黄冈市,红安县,县委书记,19,,熊良霄,2008.03-2010.06,15799,,,黄梅县,1962.1,1981.06,,,
421122,湖北省,黄冈市,红安县,县委书记,19,,吴海涛,2010.08-2012.09,6098,男,汉族,湖北英山,1967.06,1991.01,,,
421122,湖北省,黄冈市,红安县,县委书记,19,,余学武,2012.12-至今,7079,男,汉族,,1972.1,,,,
421123,湖北省,黄冈市,罗田县,县长,20,,罗刚,2001.05-2006.09,3638,男,汉族,湖北新洲,1959.06,1985.08,,,
421123,湖北省,黄冈市,罗田县,县长,20,代,肖燕梅,2006.09-2006.12,6305,女,汉族,湖北省团风县,1963.1,1986.05,,,
421123,湖北省,黄冈市,罗田县,县长,20,,肖燕梅,2006.12-2011.10,6305,女,汉族,湖北省团风县,1963.1,1986.05,,,
421123,湖北省,黄冈市,罗田县,县长,20,,詹红运,2011.11-至今,16852,,,,,,,,
421123,湖北省,黄冈市,罗田县,县委书记,19,,罗刚,2006.09-2011.10,3638,男,汉族,湖北新洲,1959.06,1985.08,,,
421123,湖北省,黄冈市,罗田县,县委书记,19,,肖燕梅,2011.10-至今,6305,女,汉族,湖北省团风县,1963.1,1986.05,,,
421124,湖北省,黄冈市,英山县,县长,20,,王新堂,,4870,,,,,,,,
421124,湖北省,黄冈市,英山县,县长,20,,杨良峰,,6770,,,,,,,,
421124,湖北省,黄冈市,英山县,县长,20,,付德辉,,9569,,,,,,,,
421124,湖北省,黄冈市,英山县,县长,20,,熊承家,1996.03-1997.04,6394,男,汉族,,1955.03,,,,
421124,湖北省,黄冈市,英山县,县长,20,,王浩鸣,2003.03-2006.09,5960,男,汉族,湖北黄州,1958.12,1985.03,,,
421124,湖北省,黄冈市,英山县,县长,20,,张树林,2010.01-2013.06,17239,男,汉族,,1964.08,,,,
421124,湖北省,黄冈市,英山县,县长,20,,田洪光,2013.07-至今,14350,男,,武穴市,1969.04,1995.06,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,王新堂,,4870,,,,,,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,杨良峰,,6770,,,,,,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,熊承家,1997.04-2001.12,6394,男,汉族,,1955.03,,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,邓新华,2003.12-2006.09,823,男,汉族,湖北黄州,1964.08,1983.05,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,王浩鸣,2006.09-2009.01,5960,男,汉族,湖北黄州,1958.12,1985.03,,,
421124,湖北省,黄冈市,英山县,县委书记,19,,陈武斌,2011.10-至今,541,男,,,,,,,
421125,湖北省,黄冈市,浠水县,县长,20,,周勇,2004.01-2006.09,5340,,,,,,,,
421125,湖北省,黄冈市,浠水县,县长,20,代,吴烨,2006.10-2007.01,6159,男,汉族,湖北黄梅,1972.03,1995.11,,,
421125,湖北省,黄冈市,浠水县,县长,20,,吴烨,2007.01-2012.09,6159,男,汉族,湖北黄梅,1972.03,1995.11,,,
421125,湖北省,黄冈市,浠水县,县长,20,,黄文虎,2012.09-至今,10584,,,湖北潜江,,,,,
421125,湖北省,黄冈市,浠水县,县委书记,19,,王楚平,2003.12-2006.09,5882,男,汉族,湖北蕲春,1954.08,,,,
421125,湖北省,黄冈市,浠水县,县委书记,19,,周勇,2006.09-2012.03,5340,,汉族,,,,,,
421125,湖北省,黄冈市,浠水县,县委书记,19,,吴烨,2012.05-至今,6159,男,汉族,湖北黄梅,1972.03,1995.11,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,程坤波,1990.03-1993.06,655,,,湖北武穴,1943.09,,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,邓新华,1998.12-2003.12,823,男,汉族,湖北黄州,1964.08,1983.05,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,熊长江,2004.01-2006.09,6406,男,汉族,湖北团风,1957.1,1975.01,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,徐和木,2006.09-2011.01,6435,男,汉族,,1965.01,,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,赵少莲,2011.01-2015.04,7951,女,汉族,湖北团风,1969.03,,,,
421126,湖北省,黄冈市,蕲春县,县长,20,,詹才红,2015.04-至今,16850,男,,湖北黄州,1966.03,,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,刘友凡,1990.09-1993.06,3440,男,汉族,湖北广水,1949.07,,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,程坤波,1993.06-1996.12,655,,,湖北武穴,1943.09,,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,黄永文,1997.01-2003.06,10617,,,湖北黄冈,1954.1,,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,李儒志,2003.06-2006.09,11487,男,汉族,湖北武穴,1955.1,1976.07,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,熊长江,2006.09-2010.11,6406,男,汉族,湖北团风,1957.1,1975.01,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,徐和木,2011.01-2015.02,6435,男,汉族,,1963.11,,,,
421126,湖北省,黄冈市,蕲春县,县委书记,19,,赵少莲,2015.04-至今,7951,女,汉族,湖北团风,1969.03,,,,
421127,湖北省,黄冈市,黄梅县,县长,20,,吴海涛,2006.04-2006.09,6098,男,汉族,湖北英山,1967.06,1991.01,,,
421127,湖北省,黄冈市,黄梅县,县长,20,,余建堂,2006.10-2010.10,7069,男,汉族,,1964.11,,,,
421127,湖北省,黄冈市,黄梅县,县长,20,,马艳舟,2011.01-至今,3842,,,,,,,,
421127,湖北省,黄冈市,黄梅县,县委书记,19,,吴海涛,2006.09-2010.08,6098,男,汉族,湖北英山,1967.06,1991.01,,,
421127,湖北省,黄冈市,黄梅县,县委书记,19,,余建堂,2010.10-2015.06,7069,男,汉族,,1964.11,,,,
421127,湖北省,黄冈市,黄梅县,县委书记,19,,马艳舟,2015.10-至今,3842,,,,,,,,
421181,湖北省,黄冈市,麻城市,市长,6,,李开寿,2006.03-2009.09,2475,男,汉族,湖北省鄂州市,,,,,
421181,湖北省,黄冈市,麻城市,市长,6,,杨遥,2009.09-2011.10,6867,男,汉族,,1969.08,,,,
421181,湖北省,黄冈市,麻城市,市长,6,,蔡绪安,2011.11-至今,8279,男,汉族,湖北武穴,1970.02,1991.06,,,
421181,湖北省,黄冈市,麻城市,市委书记,5,,邓新生,-2009.07,9134,,汉族,,,,,,
421181,湖北省,黄冈市,麻城市,市委书记,5,,李开寿,2009.09-2011.10,2475,男,汉族,湖北省鄂州市,,,,,
421181,湖北省,黄冈市,麻城市,市委书记,5,,杨遥,2011.10-至今,6867,男,汉族,,1979,,,,
421182,湖北省,黄冈市,武穴市,市长,6,,陈楚珍,1997.06-2003.11,273,,,,1955.1,,,,
421182,湖北省,黄冈市,武穴市,市长,6,,张社教,2003.11-2006.09,7576,男,汉族,湖北蕲春,1964.12,1986.05,,,
421182,湖北省,黄冈市,武穴市,市长,6,,吴美景,2006.10-2011.09,6130,男,汉族,湖北蕲春县,1962.11,1984.1,,,
421182,湖北省,黄冈市,武穴市,市长,6,,郝胜勇,2011.11-2015.12,1483,男,汉族,湖北英山,1973.11,1995.05,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,陈楚珍,,273,,,,1955.1,,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,王楚平,1998.12-2003.12,5882,男,汉族,湖北蕲春,1954.08,,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,张社教,2006.09-2011.10,7576,男,汉族,湖北蕲春,1964.12,1986.05,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,吴美景,2011.10-2015.02,6130,男,汉族,湖北蕲春县,1962.11,1984.1,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,徐和木,2015.02-2015.12,6435,男,汉族,,,,,,
421182,湖北省,黄冈市,武穴市,市委书记,5,,郝胜勇,2015.12-至今,1482,男,汉族,湖北英山,1973.11,1995.05,,,
421202,湖北省,咸宁市,咸安区,区长,18,,王玲,1999.02-2003.12,4636,女,汉族,山东宁阳,1959.12,1984.1,,,
421202,湖北省,咸宁市,咸安区,区长,18,,袁善谋,2003.12-2006.01,7130,男,汉族,湖北黄冈,1964.01,,,,
421202,湖北省,咸宁市,咸安区,区长,18,,胡超文,2006.01-2006.10,1621,男,汉族,湖北,1966.1,1989.06,,,
421202,湖北省,咸宁市,咸安区,区长,18,代,谭海华,2006.10-2007.01,5665,女,汉族,湖北通城,1968.06,1991.01,,,
421202,湖北省,咸宁市,咸安区,区长,18,,谭海华,2007.01-2011.10,5665,女,汉族,湖北通城,1968.06,1991.01,,,
421202,湖北省,咸宁市,咸安区,区长,18,,李文波,2011.10-至今,11576,男,汉族,湖北阳新,1968.11,,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,宋亚平,1999.-,13935,,,湖北省赤壁市,1957,,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,胡建华,1999.01-1999.04,1646,男,汉族,湖北赤壁,1954.12,1974.01,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,王玲,2003.12-2005.04,4636,女,汉族,山东宁阳,1959.12,1984.1,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,袁善谋,2005.04-2010.10,7130,男,汉族,湖北黄冈,1964.01,,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,胡超文,2010.10-2011.10,1621,男,汉族,湖北,1966.1,1989.06,,,
421202,湖北省,咸宁市,咸安区,区委书记,17,,谭海华,2011.10-至今,5665,女,汉族,湖北通城,1968.06,1991.01,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,,周力,1996.09-1998.12,17948,男,汉族,湖北武汉,1958.02,1985.07,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,,骆传勇,1998.12-2003.12,12789,男,汉族,湖北嘉鱼,1954.1,1983.01,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,,王兆民,2004.01-2006.10,4988,男,汉族,湖北崇阳,1962.03,1983.03,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,代,夏福卿,2006.10-2007.01,6236,男,汉族,湖北新洲,1970.07,1993.07,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,,夏福卿,2007.01-2011.10,6236,男,汉族,湖北新洲,1970.07,1993.07,,,
421221,湖北省,咸宁市,嘉鱼县,县长,20,,余珂,2011.10-至今,16679,,,江西靖安,1976.01,1997.11,,,
421221,湖北省,咸宁市,嘉鱼县,县委书记,19,,胡建华,1999.04-2004.05,1646,男,汉族,湖北赤壁,1954.12,1974.01,,,
421221,湖北省,咸宁市,嘉鱼县,县委书记,19,,王兆民,2006.10-2008.11,4988,男,汉族,湖北崇阳,1962.03,1983.03,,,
421221,湖北省,咸宁市,嘉鱼县,县委书记,19,,刘海军,2009.03-2011.10,12145,男,汉族,湖北房县,1968.05,1994.06,,,
421221,湖北省,咸宁市,嘉鱼县,县委书记,19,,熊征宇,2011.10-至今,6407,男,汉族,湖北咸宁,1970.06,1991.06,,,
421222,湖北省,咸宁市,通城县,县长,20,,杜文清,2008.01-2009.04,950,,汉族,,1967.02,,,,
421222,湖北省,咸宁市,通城县,县长,20,,姜卫东,2009.05-2011.09,2034,男,汉族,,1968.11,,,,
421222,湖北省,咸宁市,通城县,县长,20,,来华雄,2011.10-至今,11058,男,汉族,湖北嘉鱼,1968.08,1994.12,,,
421222,湖北省,咸宁市,通城县,县委书记,19,,胡超文,2006.10-2010.10,1621,男,汉族,湖北,1966.1,1989.06,,,
421222,湖北省,咸宁市,通城县,县委书记,19,,熊征宇,2011.03-2011.10,6407,男,汉族,湖北咸宁,1970.06,1991.06,,,
421222,湖北省,咸宁市,通城县,县委书记,19,,姜卫东,2011.09-至今,2034,男,汉族,,1968.11,,,,
421223,湖北省,咸宁市,崇阳县,县长,20,,熊登赞,1997.12-2004.01,15794,,,,1959.06,,,,
421223,湖北省,咸宁市,崇阳县,县长,20,,程群林,2004.01-2008.07,666,男,汉族,湖北省嘉鱼县,1963.03,1984.12,,,
421223,湖北省,咸宁市,崇阳县,县长,20,,陈武斌,2008.08-2011.10,541,男,,,,,,,
421223,湖北省,咸宁市,崇阳县,县长,20,,杭莺,2011.11-至今,10070,女,汉族,湖北洪湖,1971.06,1996.06,,,
421223,湖北省,咸宁市,崇阳县,县委书记,19,,江忠兴,,2015,,,,,,,,
421223,湖北省,咸宁市,崇阳县,县委书记,19,,周亨华,,17913,男,,,1955.07,,,,
421223,湖北省,咸宁市,崇阳县,县委书记,19,,程群林,2008.07-2011.10,666,男,汉族,湖北省嘉鱼县,1963.03,1984.12,,,
421223,湖北省,咸宁市,崇阳县,县委书记,19,,杨良锋,2011.10-至今,16258,男,汉族,湖北红安,1972.08,1995.06,,,
421224,湖北省,咸宁市,通山县,县长,20,代,曾国平,2004.09-2005.01,203,男,汉族,湖北省天门市,1962.07,1984.06,,,
421224,湖北省,咸宁市,通山县,县长,20,,曾国平,2005.01-2006.10,203,男,汉族,湖北省天门市,1962.07,1984.06,,,
421224,湖北省,咸宁市,通山县,县长,20,代,熊征宇,2006.11-2007.01,6407,男,汉族,湖北咸宁,1970.06,1991.06,,,
421224,湖北省,咸宁市,通山县,县长,20,,熊征宇,2007.01-2008.09,6407,男,汉族,湖北咸宁,1970.06,1991.06,,,
421224,湖北省,咸宁市,通山县,县长,20,,杜文清,2009.04-2011.10,950,,汉族,,1967.02,,,,
421224,湖北省,咸宁市,通山县,县长,20,,胡娟,2011.11-至今,10341,女,汉族,湖北浠水,1971.06,2001.02,,,
421224,湖北省,咸宁市,通山县,县委书记,19,,曾国平,2006.11-2011.10,203,男,汉族,湖北省天门市,1962.07,1984.06,,,
421224,湖北省,咸宁市,通山县,县委书记,19,,杜文清,2011.10-至今,950,,汉族,,1967.02,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,李德贤,1985.12-1992.07,11217,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,樊仁富,1992.08-1993.11,992,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,江忠兴,1993.12-1999.01,2015,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,李亚华,1999.02-2001.09,2727,男,汉族,湖北鄂州,1963.05,1984.06,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,王汉桥,2001.09-2004.08,14635,男,汉族,湖北武汉,1959.02,1984.01,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,王铭德,2004.08-2008.08,4660,男,汉族,,1962.09,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,熊征宇,2008.08-2011.03,6407,男,汉族,湖北咸宁,1970.06,1991.06,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,江斌,2011.03-2013.11,1984,男,汉族,,,,,,
421281,湖北省,咸宁市,赤壁市,市长,6,,李朝曙,2013.12-至今,11180,男,汉族,湖北通城,1970.11,1996.05,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,张发懋,1985.10-1990.03,16935,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,张感山,1990.03-1993.11,16950,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,樊仁富,1993.12-1999.04,992,,,,,,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,吴义煌,1999.04-2001.09,15482,男,汉族,湖北咸宁市,1955.12,1975.02,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,李亚华,2001.09-2004.06,2727,男,汉族,湖北鄂州,1963.05,1984.06,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,龙良文,2004.06-2006.11,3527,男,汉族,湖北汉川,1963.11,1985.03,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,刘新池,2006.11-2008.06,3394,男,汉族,湖北咸宁,1962.1,1987.07,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,王铭德,2008.08-2010.08,4660,男,汉族,,1962.09,,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,丁小强,2010.11-2012.08,864,男,汉族,江苏东台,1972.12,1994.03,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,吴晖,2012.08-2013.07,6103,男,汉族,湖北黄冈,1971.02,1992.06,,,
421281,湖北省,咸宁市,赤壁市,市委书记,5,,江斌,2013.09-至今,1984,男,汉族,,,,,,
421303,湖北省,随州市,曾都区,区长,18,,涂胜华,2000.11-2001.12,5812,男,汉族,湖北仙桃,1963.11,1984.09,,,
421303,湖北省,随州市,曾都区,区长,18,,谭志勇,2004.01-2006.01,5683,男,汉族,湖北广水,1957.06,,,,
421303,湖北省,随州市,曾都区,区长,18,,杨增能,2006.01-2009.08,6905,男,汉族,湖北安陆,1964.07,1987.12,,,
421303,湖北省,随州市,曾都区,区长,18,,刘宏业,2009.08-2011.10,3181,男,汉族,湖北随县,1964.1,1990.01,,,
421303,湖北省,随州市,曾都区,区长,18,,毕道丽,2011.10-2013.10,8201,女,汉族,湖北赤壁,1974.04,1996.06,,,
421303,湖北省,随州市,曾都区,区长,18,,张健,2013.11-至今,7433,,,,,,,,
421303,湖北省,随州市,曾都区,区委书记,17,,涂胜华,2001.12-2006.01,5812,男,汉族,湖北仙桃,1963.11,1984.09,,,
421303,湖北省,随州市,曾都区,区委书记,17,,谭志勇,2006.01-2009.07,5683,男,汉族,湖北广水,1957.06,,,,
421303,湖北省,随州市,曾都区,区委书记,17,,杨增能,2009.08-2011.09,6905,男,汉族,湖北安陆,1964.07,1987.12,,,
421303,湖北省,随州市,曾都区,区委书记,17,,刘宏业,2011.10-至今,3181,男,汉族,湖北随县,1964.1,1990.01,,,
421381,湖北省,随州市,广水市,市长,6,,李耀华,,2743,男,汉族,湖北孝感,1963.01,1985.08,,,
421381,湖北省,随州市,广水市,市长,6,,胡运星,2002.02-2004.03,1696,男,汉族,,1958.1,,,,
421381,湖北省,随州市,广水市,市长,6,,吴超明,2009.08-2010.11,6064,男,汉族,,,,,,
421381,湖北省,随州市,广水市,市长,6,,黄继军,2011.03-至今,10480,男,汉族,湖北随县,1973.06,1998.06,,,
421381,湖北省,随州市,广水市,市委书记,5,,胡运星,2004.03-2006.10,1696,男,汉族,,1958.1,,,,
421381,湖北省,随州市,广水市,市委书记,5,,李耀华,2006.10-2010.10,2743,男,汉族,湖北孝感,1963.01,1985.08,,,
421381,湖北省,随州市,广水市,市委书记,5,,吴超明,2010.11-至今,6064,男,汉族,,,,,,
422801,湖北省,恩施土家族苗族自治州,恩施市,市长,6,,秦斌,2006.11-2011.10,13476,,,,,,,,
422801,湖北省,恩施土家族苗族自治州,恩施市,市长,6,,李国庆,2011.11-至今,2349,男,汉族,,1968.1,,,,
422801,湖北省,恩施土家族苗族自治州,恩施市,市委书记,5,,谭文骄,2006.10-2011.10,14228,男,汉族,,,,,,
422801,湖北省,恩施土家族苗族自治州,恩施市,市委书记,5,,向前进,2011.10-至今,15622,男,苗族,,1964.01,,,,
422802,湖北省,恩施土家族苗族自治州,利川市,市长,6,,李义,2006.12-2011.10,2748,,,,,,,,
422802,湖北省,恩施土家族苗族自治州,利川市,市长,6,,张涛,2011.11-至今,7618,男,,,,,,,
422802,湖北省,恩施土家族苗族自治州,利川市,市委书记,5,,谭志平,2009.01-2011.10,5682,男,土家族,,1963.03,,,,
