Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
130600,河北省,保定市,市长,6,,付志方,1998.12-2001.12,0000001135,男,汉族,河南南阳,1956.10,1982.06
130600,河北省,保定市,市长,6,,付志方,1998.12-2001.12,0000001135,男,汉族,河南南阳,1956.10,1982.06
130600,河北省,保定市,市长,6,,王昆山,2002.02-2006.01,0000004605,男,汉族,河北沧县,1952.08,1972.10
130600,河北省,保定市,市长,6,,王昆山,2002.02-2006.01,0000004605,男,汉族,河北沧县,1952.08,1972.10
130600,河北省,保定市,市长,6,,于群,2006.01-2009.12,0000007048,男,汉族,辽宁丹东,1962.11,1984.04
130600,河北省,保定市,市长,6,,于群,2006.01-2009.12,0000007048,男,汉族,辽宁丹东,1962.11,1984.04
130600,河北省,保定市,市长,6,代,李谦,2009.12-2010.01,0000002552,男,汉族,河北晋州,1960.03,1983.05
130600,河北省,保定市,市长,6,代,李谦,2009.12-2010.01,0000002552,男,汉族,河北晋州,1960.03,1983.05
130600,河北省,保定市,市长,6,,李谦,2010.01-2013.01,0000002552,男,汉族,河北晋州,1960.03,1983.05
130600,河北省,保定市,市长,6,,李谦,2010.01-2013.01,0000002552,男,汉族,河北晋州,1960.03,1983.05
130600,河北省,保定市,市长,6,代,马誉峰,2013.01-2013.04,0000003852,男,汉族,河北省衡水市景县,1959.04,1985.05
130600,河北省,保定市,市长,6,代,马誉峰,2013.01-2013.04,0000003852,男,汉族,河北省衡水市景县,1959.04,1985.05
130600,河北省,保定市,市长,6,,马誉峰,2013.04-至今,0000003852,男,汉族,河北省衡水市景县,1959.04,1985.05
130600,河北省,保定市,市长,6,,马誉峰,2013.04-至今,0000003852,男,汉族,河北省衡水市景县,1959.04,1985.05
130600,河北省,保定市,市委书记,5,,张士儒,1994.-1997.12,0000007585,男,汉族,河北乐亭,,1966.01
130600,河北省,保定市,市委书记,5,,张士儒,1994.-1997.12,0000007585,男,汉族,河北乐亭,,1966.01
130600,河北省,保定市,市委书记,5,,么金铎,1997.12-2001.07,0000003898,,,,,
130600,河北省,保定市,市委书记,5,,么金铎,1997.12-2001.07,0000003898,,,,,
130600,河北省,保定市,市委书记,5,,王珽玖,2001.07-2005.11,0000004799,,汉族,,1968.02,
130600,河北省,保定市,市委书记,5,,王珽玖,2001.07-2005.11,0000004799,,汉族,,1968.02,
130600,河北省,保定市,市委书记,5,,王昆山,2005.11-2006.09,0000004605,男,汉族,河北沧县,1952.08,1972.10
130600,河北省,保定市,市委书记,5,,王昆山,2005.11-2006.09,0000004605,男,汉族,河北沧县,1952.08,1972.10
130600,河北省,保定市,市委书记,5,,宋长瑞,2006.09-2008.01,0000004514,男,汉族,河北涿鹿,1951.05,1976.06
130600,河北省,保定市,市委书记,5,,宋长瑞,2006.09-2008.01,0000004514,男,汉族,河北涿鹿,1951.05,1976.06
130600,河北省,保定市,市委书记,5,,宋太平,2008.01-2012.01,0000004494,男,汉族,柏乡,1955.12,1979.07
130600,河北省,保定市,市委书记,5,,宋太平,2008.01-2012.01,0000004494,男,汉族,柏乡,1955.12,1979.07
130600,河北省,保定市,市委书记,5,,许宁,2012.01-2013.02,0000006538,,汉族,易县,1956.12,1975.05
130600,河北省,保定市,市委书记,5,,许宁,2012.01-2013.02,0000006538,,汉族,易县,1956.12,1975.05
130600,河北省,保定市,市委书记,5,,聂瑞平,2013.02-至今,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
130600,河北省,保定市,市委书记,5,,聂瑞平,2013.02-至今,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
130700,河北省,张家口市,市长,6,,王昌汉,1988.03-1993.03,0000014509,男,汉族,,,
130700,河北省,张家口市,市长,6,,杨德庆,1993.03-1998.03,0000006686,,,,,
130700,河北省,张家口市,市长,6,,张宝义,1998.03-2002.12,0000016875,,汉族,,,
130700,河北省,张家口市,市长,6,,高金浩,2002.12-2006.09,0000009653,男,汉族,河北省东光县,1956.12,
130700,河北省,张家口市,市长,6,,郑雪碧,2006.09-2011.01,0000005186,男,汉族,河北省藁城市,1958.02,1978.04
130700,河北省,张家口市,市长,6,代,王晓东,2011.01-2011.03,0000004854,男,汉族,山东无棣,1959.05,1981.12
130700,河北省,张家口市,市长,6,,王晓东,2011.03-2012.01,0000004854,男,汉族,山东无棣,1959.05,1981.12
130700,河北省,张家口市,市长,6,代,侯亮,2012.01-2012.02,0000001599,男,汉族,河北康保,1957.01,1983.04
130700,河北省,张家口市,市长,6,,侯亮,2012.02-2015.07,0000001599,男,汉族,河北康保,1957.01,1983.04
130700,河北省,张家口市,市长,6,,马宇骏,2015.08-至今,0000012990,男,,河北滦平,1965.06,1984.12
130700,河北省,张家口市,市委书记,5,,宋叔华,1983.04-1983.07,0000004490,男,汉族,,1929.00,
130700,河北省,张家口市,市委书记,5,,刘善祥,1983.07-1990.09,0000003329,男,汉族,河北唐县,1930.05,
130700,河北省,张家口市,市委书记,5,,田震田,1990.09-1993.02,0000014388,,,,,
130700,河北省,张家口市,市委书记,5,,刘健生,1993.02-1994.09,0000003230,男,汉族,河北定州,1944.09,1974.12
130700,河北省,张家口市,市委书记,5,,冯文海,1994.09-1997.12,0000009521,男,汉族,河北省邯郸市广平县,1944.09,1970.05
130700,河北省,张家口市,市委书记,5,,杨德庆,1997.12-2003.12,0000006686,,,,,
130700,河北省,张家口市,市委书记,5,,刘永瑞,2003.12-2006.12,0000012432,男,汉族,宣化,1953.02,1972.11
130700,河北省,张家口市,市委书记,5,,宋太平,2006.01-2008.01,0000004494,男,汉族,柏乡,1955.12,1979.07
130700,河北省,张家口市,市委书记,5,,许宁,2008.01-2012.01,0000006538,,汉族,易县,1956.12,1975.05
130700,河北省,张家口市,市委书记,5,,王晓东,2012.01-2013.12,0000004854,男,汉族,山东无棣,1959.05,1981.12
130700,河北省,张家口市,市委书记,5,,邢国辉,2013.12-2015.07,0000006389,男,汉族,河北正定,1961.03,1984.09
130700,河北省,张家口市,市委书记,5,,侯亮,2015.07-至今,0000001599,男,汉族,河北康保,1957.01,1983.04
130800,河北省,承德市,市长,6,,张唤群,,0000017011,,,,,
130800,河北省,承德市,市长,6,,范文彬,,0000009413,,,,,
130800,河北省,承德市,市长,6,,宋淑艾,1990.-1993.,0000013927,女,,,,
130800,河北省,承德市,市长,6,主要负责人,柳宝全,1993.06-1993.09,0000003511,男,汉族,河北唐山,1947.02,1974.05
130800,河北省,承德市,市长,6,,柳宝全,1993.09-1994.11,0000003511,男,汉族,河北唐山,1947.02,1974.05
130800,河北省,承德市,市长,6,,傅贵武,1994.11-1999.06,0000001144,,,,,
130800,河北省,承德市,市长,6,代,赵文鹤,1999.06-2000.03,0000007979,,汉族,河北平乡县,1949.06,1973.12
130800,河北省,承德市,市长,6,,赵文鹤,2000.03-2001.07,0000007979,,汉族,河北平乡县,1949.06,1973.12
130800,河北省,承德市,市长,6,代,景春华,2001.07-2002.03,0000002134,男,汉族,山东广饶,1956.02,1976.08
130800,河北省,承德市,市长,6,,景春华,2002.03-2006.07,0000002134,男,汉族,山东广饶,1956.02,1976.08
130800,河北省,承德市,市长,6,,艾文礼,2006.08-2008.01,0000000023,男,汉族,唐山,1955.03,1978.11
130800,河北省,承德市,市长,6,代,张古江,2008.02-2008.03,0000007290,男,汉族,天津武清,1963.04,1984.12
130800,河北省,承德市,市长,6,,张古江,2008.03-2011.01,0000007290,男,汉族,天津武清,1963.04,1984.12
130800,河北省,承德市,市长,6,代,赵风楼,2011.01-2011.02,0000007860,男,汉族,河北省武安市,1958.04,1984.06
130800,河北省,承德市,市长,6,,赵风楼,2011.02-2015.03,0000007860,男,汉族,河北省武安市,1958.04,1984.06
130800,河北省,承德市,市长,6,,周仲明,2015.04-至今,0000018037,男,汉族,河北冀州,1963.11,1984.06
130800,河北省,承德市,市委书记,5,,柳宝全,1994.11-1999.03,0000003511,男,汉族,河北唐山,1947.02,1974.05
130800,河北省,承德市,市委书记,5,,傅贵武,1999.03-2001.07,0000001144,,,,,
130800,河北省,承德市,市委书记,5,,赵文鹤,2001.07-2008.01,0000007979,,汉族,河北平乡县,1949.06,1973.12
130800,河北省,承德市,市委书记,5,,艾文礼,2008.01-2008.09,0000000023,男,汉族,唐山,1955.03,1978.11
130800,河北省,承德市,市委书记,5,,杨汭,2008.11-2012.01,0000016286,男,汉族,霸州,1959.01,1983.10
130800,河北省,承德市,市委书记,5,,郑雪碧,2012.01-2015.10,0000005186,男,汉族,河北省藁城市,1958.02,1978.04
130800,河北省,承德市,市委书记,5,,空缺,2015.10-至今,0000000000,,,,,
130900,河北省,沧州市,市长,6,,薄绍铨,1993-1997.12,0000000094,男,,,1944.05,
130900,河北省,沧州市,市长,6,,张庆华,1997.12-2000.12,0000007546,男,汉族,山东肥城,1949.09,
130900,河北省,沧州市,市长,6,,郭华,2002.12-2005.01,0000001343,男,汉族,武邑,1954.06,1974.09
130900,河北省,沧州市,市长,6,代,孙瑞彬,2005.01-2005.03,0000005591,男,汉族,昌黎,1959.09,1985.05
130900,河北省,沧州市,市长,6,,孙瑞彬,2005.03-2006.11,0000005591,男,汉族,昌黎,1959.09,1985.05
130900,河北省,沧州市,市长,6,代,刘学库,2006.12-2007.01,0000003413,男,汉族,河北大厂,1953.03,1975.01
130900,河北省,沧州市,市长,6,,刘学库,2007.01-2011.01,0000003413,男,汉族,河北大厂,1953.03,1975.01
130900,河北省,沧州市,市长,6,,焦彦龙,2011.01-2013.02,0000002088,男,汉族,河北平山,1960.09,1986.12
130900,河北省,沧州市,市长,6,代,王大虎,2013.02-2013.05,0000005891,男,汉族,河北武邑,1962.02,1985.00
130900,河北省,沧州市,市长,6,,王大虎,2013.05-至今,0000005891,男,汉族,河北武邑,1962.02,1985.00
130900,河北省,沧州市,市委书记,5,,吴振华,1993.06-1998.01,0000006173,男,汉族,河北省玉田县,1946.07,1972.05
130900,河北省,沧州市,市委书记,5,,薄绍铨,1997.12-2000.04,0000000094,男,,,1944.05,
130900,河北省,沧州市,市委书记,5,,张庆华,2000.12-2005.01,0000007546,男,汉族,山东肥城,1949.09,
130900,河北省,沧州市,市委书记,5,,郭华,2005.01-2013.02,0000001343,男,汉族,武邑,1954.06,1974.09
130900,河北省,沧州市,市委书记,5,,焦彦龙,2013.02-2014.09,0000002088,男,汉族,河北平山,1960.09,1986.12
130900,河北省,沧州市,市委书记,5,,商黎光,2014.09-至今,0000004301,男,汉族,河北巨鹿,1963.11,1984.06
131000,河北省,廊坊市,市长,6,,赵诚,1989.03-1998.02,0000007849,,,,,
131000,河北省,廊坊市,市长,6,,赵诚,1989.03-1998.02,0000007849,,,,,
131000,河北省,廊坊市,市长,6,,王辅捷,1998.02-1999.09,0000005926,,,,,
131000,河北省,廊坊市,市长,6,,王辅捷,1998.02-1999.09,0000005926,,,,,
131000,河北省,廊坊市,市长,6,代,孙建群,1999.09-2001.12,0000005571,男,汉族,河北抚宁,1945.10,1973.12
131000,河北省,廊坊市,市长,6,代,孙建群,1999.09-2001.12,0000005571,男,汉族,河北抚宁,1945.10,1973.12
131000,河北省,廊坊市,市长,6,代,吴显国,2001.12-2002.02,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市长,6,代,吴显国,2001.12-2002.02,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市长,6,,吴显国,2002.02-2003.12,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市长,6,,吴显国,2002.02-2003.12,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市长,6,代,王爱民,2003.12-2004.02,0000005852,男,汉族,河北南和,1958.01,1991.03
131000,河北省,廊坊市,市长,6,代,王爱民,2003.12-2004.02,0000005852,男,汉族,河北南和,1958.01,1991.03
131000,河北省,廊坊市,市长,6,,王爱民,2004.02-2011.12,0000005852,男,汉族,河北南和,1958.01,1991.03
131000,河北省,廊坊市,市长,6,,王爱民,2004.02-2011.12,0000005852,男,汉族,河北南和,1958.01,1991.03
131000,河北省,廊坊市,市长,6,代,聂瑞平,2011.12-2012.04,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
131000,河北省,廊坊市,市长,6,代,聂瑞平,2011.12-2012.04,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
131000,河北省,廊坊市,市长,6,,聂瑞平,2012.02-2013.02,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
131000,河北省,廊坊市,市长,6,,聂瑞平,2012.02-2013.02,0000003988,男,汉族,河北省沧州市献县,1959.11,1983.07
131000,河北省,廊坊市,市长,6,代,冯韶慧,2013.02-2013.04,0000001099,男,汉族,河北曲阳,1965.09,1984.11
131000,河北省,廊坊市,市长,6,代,冯韶慧,2013.02-2013.04,0000001099,男,汉族,河北曲阳,1965.09,1984.11
131000,河北省,廊坊市,市长,6,,冯韶慧,2013.04-至今,0000001099,男,汉族,河北曲阳,1965.09,1984.11
131000,河北省,廊坊市,市长,6,,冯韶慧,2013.04-至今,0000001099,男,汉族,河北曲阳,1965.09,1984.11
131000,河北省,廊坊市,市委书记,5,,张成起,-1997.12,0000007226,,汉族,河北徐水,1946.01,
131000,河北省,廊坊市,市委书记,5,,张成起,-1997.12,0000007226,,汉族,河北徐水,1946.01,
131000,河北省,廊坊市,市委书记,5,,王学军,1997.12-2001.11,0000004885,男,汉族,河北南皮,1952.12,1975.07
131000,河北省,廊坊市,市委书记,5,,王学军,1997.12-2001.11,0000004885,男,汉族,河北南皮,1952.12,1975.07
131000,河北省,廊坊市,市委书记,5,,孙建群,2001.12-2003.12,0000005571,男,汉族,河北抚宁,1945.10,1973.12
131000,河北省,廊坊市,市委书记,5,,孙建群,2001.12-2003.12,0000005571,男,汉族,河北抚宁,1945.10,1973.12
131000,河北省,廊坊市,市委书记,5,,吴显国,2003.12-2005.03,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市委书记,5,,吴显国,2003.12-2005.03,0000006142,男,汉族,三河,1956.08,1980.03
131000,河北省,廊坊市,市委书记,5,,王增力,2005.03-2008.01,0000004971,男,汉族,河北滦县,1954.11,1975.08
131000,河北省,廊坊市,市委书记,5,,王增力,2005.03-2008.01,0000004971,男,汉族,河北滦县,1954.11,1975.08
131000,河北省,廊坊市,市委书记,5,,赵世洪,2008.01-2013.12,0000007955,男,满族,吉林长春,1962.05,1984.01
131000,河北省,廊坊市,市委书记,5,,赵世洪,2008.01-2013.12,0000007955,男,满族,吉林长春,1962.05,1984.01
131000,河北省,廊坊市,市委书记,5,,王晓东,2013.12-至今,0000004854,男,汉族,山东无棣,1959.05,1981.12
131000,河北省,廊坊市,市委书记,5,,王晓东,2013.12-至今,0000004854,男,汉族,山东无棣,1959.05,1981.12
131100,河北省,衡水市,地委书记,7,,白润璋,1993.12-1996.,0000000067,男,汉族,河北石家庄,,1975.01
131100,河北省,衡水市,地委书记,7,,白润璋,1993.12-1996.,0000000067,男,汉族,河北石家庄,,1975.01
131100,河北省,衡水市,市长,6,,刘德忠,1996.06-1996.10,0000003123,男,汉族,河北雄县,1944.11,
131100,河北省,衡水市,市长,6,,刘德忠,1996.06-1996.10,0000003123,男,汉族,河北雄县,1944.11,
131100,河北省,衡水市,市长,6,代,李俊渠,1997.12-1998.02,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市长,6,代,李俊渠,1997.12-1998.02,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市长,6,,李俊渠,1998.02-2003.01,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市长,6,,李俊渠,1998.02-2003.01,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市长,6,代,冀纯堂,2002.12-2003.03,0000001945,男,汉族,河北成安,1953.01,1983.10
131100,河北省,衡水市,市长,6,代,冀纯堂,2002.12-2003.03,0000001945,男,汉族,河北成安,1953.01,1983.10
131100,河北省,衡水市,市长,6,,冀纯堂,2003.03-2006.11,0000001945,男,汉族,河北成安,1953.01,1983.10
131100,河北省,衡水市,市长,6,,冀纯堂,2003.03-2006.11,0000001945,男,汉族,河北成安,1953.01,1983.10
131100,河北省,衡水市,市长,6,代,高宏志,2006.11-2007.02,0000001184,男,汉族,河北省正定县,1967.10,1990.12
131100,河北省,衡水市,市长,6,代,高宏志,2006.11-2007.02,0000001184,男,汉族,河北省正定县,1967.10,1990.12
131100,河北省,衡水市,市长,6,,高宏志,2007.02-2012.01,0000001184,男,汉族,河北省正定县,1967.10,1990.12
131100,河北省,衡水市,市长,6,,高宏志,2007.02-2012.01,0000001184,男,汉族,河北省正定县,1967.10,1990.12
131100,河北省,衡水市,市长,6,代,杨慧,2012.01-2012.02,0000006740,男,汉族,河北省张家口市康保县,1965.07,1985.01
131100,河北省,衡水市,市长,6,代,杨慧,2012.01-2012.02,0000006740,男,汉族,河北省张家口市康保县,1965.07,1985.01
131100,河北省,衡水市,市长,6,,杨慧,2012.02-至今,0000006740,男,汉族,河北省张家口市康保县,1965.07,1985.01
131100,河北省,衡水市,市长,6,,杨慧,2012.02-至今,0000006740,男,汉族,河北省张家口市康保县,1965.07,1985.01
131100,河北省,衡水市,市委书记,5,,白润璋,1996.-1997.,0000000067,男,汉族,河北石家庄,,1975.01
131100,河北省,衡水市,市委书记,5,,白润璋,1996.-1997.,0000000067,男,汉族,河北石家庄,,1975.01
131100,河北省,衡水市,市委书记,5,,刘德忠,1997.-2002.12,0000003123,男,汉族,河北雄县,1944.11,
131100,河北省,衡水市,市委书记,5,,刘德忠,1997.-2002.12,0000003123,男,汉族,河北雄县,1944.11,
131100,河北省,衡水市,市委书记,5,,李俊渠,2003.01-2006.07,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市委书记,5,,李俊渠,2003.01-2006.07,0000002474,男,汉族,河北饶阳县,1954.12,1976.08
131100,河北省,衡水市,市委书记,5,,景春华,2006.07-2008.10,0000002134,男,汉族,山东广饶,1956.02,1976.08
131100,河北省,衡水市,市委书记,5,,景春华,2006.07-2008.10,0000002134,男,汉族,山东广饶,1956.02,1976.08
131100,河北省,衡水市,市委书记,5,,陈贵,2008.10-2010.05,0000000331,男,汉族,涿鹿县,1956.10,1984.03
131100,河北省,衡水市,市委书记,5,,陈贵,2008.10-2010.05,0000000331,男,汉族,涿鹿县,1956.10,1984.03
131100,河北省,衡水市,市委书记,5,,刘可为,2010.05-2013.01,0000003260,男,汉族,湖南长沙,1964.04,1987.12
131100,河北省,衡水市,市委书记,5,,刘可为,2010.05-2013.01,0000003260,男,汉族,湖南长沙,1964.04,1987.12
131100,河北省,衡水市,市委书记,5,,李谦,2013.01-至今,0000002552,男,汉族,河北晋州,1960.03,1983.05
131100,河北省,衡水市,市委书记,5,,李谦,2013.01-至今,0000002552,男,汉族,河北晋州,1960.03,1983.05
140100,山西省,太原市,市长,6,革委会主任,刘世洪,,0000003340,男,,江西省兴国县,1913.00,1934.00
140100,山西省,太原市,市长,6,,韩纯德,1949.10-1952.12,0000001426,男,,山西定襄,1913.05,
140100,山西省,太原市,市长,6,,王大任,1952.12-1955.01,0000005894,,,,,
140100,山西省,太原市,市长,6,,岳维藩,1955.01-1957.02,0000007147,,,山西五台县沟南村,1914.00,
140100,山西省,太原市,市长,6,革委会主任,岳维藩,1978.-1982.09,0000007147,,,山西五台县沟南村,1914.00,
140100,山西省,太原市,市长,6,,王茂林,1982.09-1985.04,0000004640,男,汉族,江苏启东,1934.12,1956.06
